,euclid_distance,vertical_margin_diff,peakdiffProp,left_slope,mid_slope,right_slope,left_ellipse_prop,right_ellipse_prop,standard_deviation,label
0,0.7004692012901066,0.025634000000000004,0.8494680133826443,0.06853046672261509,-0.03740604283927398,-0.11091891155142901,0.161476384145636,0.13995599271634163,1.9609701130854333,1
1,0.7401163333449682,0.013121999999999998,0.8698322265588871,0.24909584514394253,-0.17637184241439946,-0.6205747035895864,0.03291275114084657,0.1647081563189118,0.5130306463571742,1
2,0.6802631874804046,0.018921,0.785307081046799,0.4512664884949882,-0.2646523707500847,-1.1449266603012251,0.15368353885121752,0.25836235581176614,0.3058698005441624,1
3,0.8203151380390343,0.022736,0.8831763065884658,0.17477104480597924,-0.08080433604720658,-0.3244629599706814,0.08605582311584359,0.12508052388643692,0.9423680914048972,1
4,0.6401078338850417,0.011748999999999999,0.9833259185834445,0.300440418011931,-0.13193457859834823,-0.635243908004452,0.04744524840492529,0.3117392639465525,0.4772043671085916,1
5,0.9819561102717371,0.06195,0.9094966781667764,0.35704913821164275,-0.11954328498983087,-0.58762581168451,0.06257161455005596,0.16458845302709244,0.6387855454666022,1
6,0.7400290850507161,0.006560999999999999,0.9506197102969807,0.17391781410992793,-0.10645700252976299,-0.3694048146543632,0.019133504623198763,0.40788523359283246,0.7774687726620323,1
7,0.7600232907615397,0.00595,0.8878387106464792,0.30958874411269216,-0.11991610520654603,-0.49792547349190236,0.0006785633543288521,0.23088775142305643,0.5878071853665199,1
8,0.6215554384163975,0.043945000000000005,0.7060900899051159,0.3307188802384959,-0.16700309124218976,-0.5174521760429259,0.18988371025124973,0.202084112269241,0.4113862066781803,1
9,0.821649152025364,0.052032,0.8872439972169237,0.19741865541374642,-0.07538094144087995,-0.3200959034540567,0.004169940941942779,0.2794525461636181,0.9379406736358727,1
10,0.7201195642974852,0.013121999999999998,0.8405777317247249,0.2516823180630379,-0.17701358573875947,-0.6330771657985165,0.08355784428072077,0.4904117529138999,0.5683197945435017,1
11,0.9676148686460951,0.121155,0.8597745459670459,0.25314574191896816,-0.08092741575929185,-0.40423579408262533,0.034989210499644645,0.11587562273783744,0.8881324306963937,1
12,0.899254100864155,0.185089,0.9999694,0.05163960980482896,-0.022003886786539802,-0.0650856494528586,0.4450762969815143,0.11600873930858498,3.1389494865971885,1
13,0.9004330901160842,0.027924000000000004,0.8647716955265128,0.36804596320455385,-0.1267592179540041,-0.7050892510765198,0.17922511509787653,0.5134570444144313,0.5724108884657318,1
14,0.7615088020298912,0.047913,0.8740193841193604,0.1287671928258521,-0.07329701480857041,-0.2881744508510323,0.0005314944143982738,0.328646164369275,1.1556709566239876,1
15,0.7404386080722696,0.025481999999999998,0.87583284541873,0.33418844377921847,-0.09551397201823003,-0.5586753424253761,0.13795542775251557,0.25776402942062293,0.5873610887588397,1
16,0.8406644371501627,0.033417,0.8635131025894514,0.212070817879964,-0.08497126243691668,-0.3508405671906208,0.06096505691298142,0.11493114014909656,0.801078176754755,1
17,1.0132160823121592,0.16311599999999998,0.8110444624349037,0.32575825548371384,-0.11283177093840785,-0.42941202541835877,0.09763434484971865,0.12061802661614092,0.687247590614636,1
18,0.6811831008620224,0.04013,0.8984104267448144,0.22006823069443687,-0.10727136883516858,-0.43145238850069717,0.0531530922455931,0.19894857807650806,0.6380121541057029,1
19,0.590614009729705,0.187683,0.906453014011214,0.1782621353836692,-0.10944247843086544,-0.3385218044224501,0.22792524151620835,0.46312818164378755,0.6038420199271851,1
20,0.8040771845046968,0.080871,0.8918920992091468,0.20719991680752492,-0.1035742908078982,-0.30669475035821286,0.11419294769559128,0.12387923418854248,0.8382054276623403,1
21,1.3310140755514197,1.1558540000000002,0.8907440537993386,0.10748143258510014,-0.05920751850106176,-3.128263843684843,0.14850110469245098,0.17927454199691426,1.6339359364959478,1
22,0.7210506141041695,0.03891,0.869574143614234,0.16871892487739307,-0.07911480884372944,-0.286580992418964,0.17395516095234795,0.10913371182434703,0.845742791009729,1
23,0.8400061104634894,0.0032040000000000003,0.9260780103935202,0.498699797911742,-0.3264776416160694,-1.6577217361757868,0.3015504887071828,0.23556003591298946,0.30950882560254206,1
24,0.7200582018316297,0.009155,0.8882175023071897,0.2552927680770103,-0.09842375208896575,-0.42010157127257075,0.15437908724099517,0.20630171371614323,0.677879756849915,1
25,0.7000681215110426,0.009766000000000004,0.8850689068667,0.1985360115421898,-0.1259772443174543,-0.35790876081696404,0.27402191763303985,0.11130241197754985,0.670292652446031,1
26,0.7200725725432124,0.010222999999999996,0.9613620091981732,0.21255285412170247,-0.09099139799592686,-0.3507043095961197,0.07855337381821606,0.37517393970144786,0.7265252403066611,1
27,0.8536386536913613,0.23727399999999998,0.9704913956720052,0.14858797586703568,-0.07303446024189615,-0.2376038870774038,0.007150769420600853,0.2593497209271721,1.035619759108141,1
28,0.7409747769155168,0.037994999999999994,0.8753240522248644,0.20517621815394538,-0.06982489203794577,-0.23062608440048596,0.2077297017312057,0.20220204655187093,0.9310090956108207,1
29,0.7601106635878753,0.012970000000000002,1.022085109955161,0.4434891879272023,-0.1882790589409187,-0.8869362602201044,0.10150399068333658,0.3406452884603162,0.41924138506796,1
30,0.6401135047130314,0.012053999999999999,0.9667934420521542,0.3807312629837463,-0.18946514405059345,-0.6791967091429361,0.18184938543394052,0.5280532342174259,0.3698751470987505,1
31,0.9227554944642703,0.071258,0.8461355713026644,0.12729907790435893,-0.040394241967700195,-0.1418644057960925,0.2906613233756767,0.13042044061126185,1.7429799968055772,1
32,0.7829367324381965,0.067749,0.9493835993694992,0.221468307265182,-0.07987248526199152,-0.26852553491460607,0.14481784689816324,0.3461929453373104,0.7462127009274416,1
33,0.7225310931890752,0.060425000000000006,1.00541030916423,0.19880090307874546,-0.09515914878558304,-0.27534359952379833,0.1268119300313044,0.20513629111244708,0.6939447758001318,1
34,0.7600103584978299,0.003967999999999999,0.9983291773303723,0.20401723443856737,-0.11855010731066752,-0.3343498578944231,0.17554147277809679,0.14209838654147486,0.7419546398687341,1
35,0.9006372830529503,0.03387499999999999,0.9814673603415784,0.44145411619095,-0.15283338089190882,-0.4211284261391713,0.0640429663895359,0.5501445362936553,0.4359683161521387,1
36,0.6800221857035255,0.005492999999999998,1.0757773727257842,0.21191355174782237,-0.14731443181668513,-0.3317354563935295,0.14831954706782752,0.20962966971330804,0.5980381264629723,1
37,0.7403827593994879,0.023803999999999992,0.944084941453472,0.1863049844796843,-0.1035427217592962,-0.20747129868069322,0.19612023846928855,0.1065154437755134,0.8073142125004331,1
38,0.7200000162562498,0.00015300000000000036,1.064510875862652,0.24874057984694514,-0.1425327896493097,-0.37147295542480074,0.1854435960126241,0.25704723944475505,0.6399362153507709,1
39,0.680340278996474,0.021515000000000006,1.090524535920179,0.2827474928061678,-0.15461315508212134,-0.36886599827642264,0.13910226026820957,0.0888266605984128,0.4261255293093943,1
40,0.7200010353055056,0.0012209999999999999,1.8722068676716916,0.7932326411017814,-0.4325318906443502,-1.8348656677408621,0.2319811290443256,0.2946389487262816,0.2041902913440732,1
41,0.6603605927067423,0.021820000000000006,1.101071150739034,0.5014340202007794,-0.24016996001624805,-0.5678082690431144,0.0068937214240248745,0.5848427964874839,0.31405443609981426,1
42,0.7203168592841624,0.021362999999999993,0.9502352177838606,0.29883875423379413,-0.14176243712686531,-0.39702638073791613,0.046508339352049774,0.4740396645949221,0.5127881156288373,1
43,0.7200165579269687,0.0048829999999999985,1.059162959497939,0.4176035923646689,-0.20083805016770956,-0.7197234691066049,0.07082980008710699,0.2484331324766588,0.3895070138526957,1
44,1.0812748032299653,0.05249,0.8477942620793939,0.16993115803756348,-0.05736956997999669,-0.1774690151443043,0.20797912634243815,0.27339801833193744,0.8820148550765048,1
45,0.8213985972528806,0.047913000000000004,0.9673227206193183,0.09494336759596393,-0.060548828645365864,-0.20267582138102977,0.08729465906272033,0.2611012074912143,1.4909203179106818,1
46,0.8016804440673354,0.051879999999999996,0.9024616327299583,0.13722881040541568,-0.08244615002757748,-0.2183214842925582,0.08601113786822617,0.04743256511461588,0.8770855907442919,1
47,0.7002394276959846,0.018310000000000003,0.9667358867558273,0.19240763610737202,-0.11460102567575713,-0.3847498826034578,0.016404921253920107,0.4372968047818247,0.7414246731553189,1
48,0.9416036982850057,0.054931999999999995,0.9140086001746522,0.3177721281004291,-0.09397526150253196,-0.39847329965393663,0.02012040481404704,0.2351195717699254,0.7504325198328394,1
49,0.982813296664224,0.07431,0.6494551061904369,0.15390722392248718,-0.04674149380273609,-0.11599226504237421,0.10581435295495378,0.07662119238774545,1.6097846906165558,1
50,0.7003495667343558,0.022125,0.8834528090144973,0.33468886107990703,-0.1844492671899956,-0.6942567824256808,0.002313569731291525,0.23097249956043528,0.49108824539025414,1
51,0.740017135812408,0.005035999999999999,0.908028747090589,0.24773778735436608,-0.13457153437707853,-0.46734687360096433,0.13858288338337266,0.14533663113620457,0.5916985562443641,1
