time,value,signalMask,labelMask,finalLabel
276.580100,0.066223,0,0,0
276.580200,0.066376,0,0,0
276.580300,0.063934,0,0,0
276.580400,0.064240,-1,2,1
276.580500,0.074615,-1,2,1
276.580600,0.091553,-1,2,1
276.580700,0.109406,-1,2,1
276.580800,0.160065,-1,2,1
276.580900,0.295410,-1,2,1
276.581000,0.552521,-1,2,1
276.581100,0.888519,-1,2,1
276.581200,1.152496,-1,2,1
276.581300,1.260376,-1,2,1
276.581400,1.206207,-1,2,1
276.581500,0.966949,-1,2,1
276.581600,0.537720,-1,2,1
276.581700,0.020294,-1,2,1
276.581800,-0.486298,-1,2,1
276.581900,-0.829315,-1,2,1
276.582000,-0.971375,-1,2,1
276.582100,-0.879822,-1,2,1
276.582200,-0.653229,-1,2,1
276.582300,-0.369720,-1,2,1
276.582400,-0.104675,-1,2,1
276.582500,0.004730,-1,2,1
276.582600,-0.070038,0,0,0
276.582700,-0.267029,0,0,0
276.582800,-0.449371,0,0,0
276.582900,-0.554352,0,0,0
276.583000,-0.572052,-1,0,-1
276.583100,-0.496521,-1,0,-1
276.583200,-0.338745,-1,0,-1
276.583300,-0.132904,-1,0,-1
276.583400,0.071716,-1,0,-1
276.583500,0.272827,-1,0,-1
276.583600,0.455017,-1,0,-1
276.583700,0.579987,-1,0,-1
276.583800,0.594635,-1,0,-1
276.583900,0.499420,-1,0,-1
276.584000,0.349121,-1,0,-1
276.584100,0.150146,-1,0,-1
276.584200,-0.068054,-1,0,-1
276.584300,-0.280151,-1,0,-1
276.584400,-0.444946,-1,0,-1
276.584500,-0.548706,-1,0,-1
276.584600,-0.593414,-1,0,-1
276.584700,-0.553589,-1,0,-1
276.584800,-0.436859,-1,0,-1
276.584900,-0.273285,-1,0,-1
276.585000,-0.108337,-1,0,-1
276.585100,0.004425,-1,0,-1
276.585200,0.066071,-1,0,-1
276.585300,0.085907,-1,0,-1
276.585400,0.093384,-1,0,-1
276.585500,0.099030,-1,0,-1
276.585600,0.084076,0,0,0
276.585700,0.081940,0,0,0
276.585800,0.079193,-1,2,1
276.585900,0.090942,-1,2,1
276.586000,0.167236,-1,2,1
276.586100,0.329895,-1,2,1
276.586200,0.615540,-1,2,1
276.586300,0.910797,-1,2,1
276.586400,1.065979,-1,2,1
276.586500,1.078186,-1,2,1
276.586600,0.935516,-1,2,1
276.586700,0.597534,-1,2,1
276.586800,0.143280,-1,2,1
276.586900,-0.334778,-1,2,1
276.587000,-0.731354,-1,2,1
276.587100,-0.972748,-1,2,1
276.587200,-1.034393,-1,2,1
276.587300,-0.939636,-1,2,1
276.587400,-0.733337,-1,2,1
276.587500,-0.456848,-1,2,1
276.587600,-0.201111,-1,2,1
276.587700,-0.040741,-1,2,1
276.587800,0.030518,-1,2,1
276.587900,0.065308,-1,2,1
276.588000,0.072937,-1,2,1
276.588100,0.079498,-1,2,1
