time,value,signalMask,labelMask,finalLabel
473.956100,-0.014496,0,0,0
473.956200,0.005798,0,0,0
473.956300,0.017090,0,0,0
473.956400,0.014648,0,0,0
473.956500,0.010376,0,0,0
473.956600,0.011902,-1,2,1
473.956700,0.050964,-1,2,1
473.956800,0.186005,-1,2,1
473.956900,0.473785,-1,2,1
473.957000,0.919800,-1,2,1
473.957100,1.246490,-1,2,1
473.957200,1.357422,-1,2,1
473.957300,1.316071,-1,2,1
473.957400,0.848083,-1,2,1
473.957500,0.040741,-1,2,1
473.957600,-0.793457,-1,2,1
473.957700,-1.284943,-1,2,1
473.957800,-1.473541,-1,2,1
473.957900,-1.471863,-1,2,1
473.958000,-1.239929,-1,2,1
473.958100,-0.717010,-1,2,1
473.958200,-0.306854,-1,2,1
473.958300,-0.074768,-1,2,1
473.958400,0.003357,-1,2,1
473.958500,0.016022,-1,2,1
473.958600,0.009003,0,0,0
473.958700,0.003204,0,0,0
473.958800,0.000305,0,0,0
473.958900,0.015564,0,0,0
473.959000,0.045624,0,0,0
473.959100,0.067902,0,0,0
473.959200,0.083771,0,0,0
473.959300,0.077667,0,0,0
473.959400,0.048981,0,0,0
473.959500,0.023804,0,0,0
473.959600,0.004272,0,0,0
473.959700,-0.007324,0,0,0
473.959800,-0.005798,0,0,0
473.959900,0.011292,0,0,0
473.960000,0.045319,0,0,0
473.960100,0.065002,0,0,0
473.960200,0.079193,0,0,0
473.960300,0.076294,0,0,0
473.960400,0.045776,0,0,0
473.960500,0.003204,0,0,0
473.960600,-0.032806,0,0,0
473.960700,-0.041199,0,0,0
473.960800,-0.049133,0,0,0
473.960900,-0.033112,0,0,0
473.961000,-0.019073,0,0,0
473.961100,-0.001373,0,0,0
473.961200,0.008240,0,0,0
473.961300,0.013580,0,0,0
473.961400,0.020752,0,0,0
473.961500,0.021820,0,0,0
473.961600,0.025330,0,0,0
473.961700,0.027161,0,0,0
473.961800,0.025940,0,0,0
473.961900,0.016479,0,0,0
473.962000,0.013885,0,0,0
473.962100,0.006714,0,0,0
473.962200,0.005493,0,0,0
473.962300,0.008392,0,0,0
473.962400,0.011139,0,0,0
473.962500,0.005493,0,0,0
473.962600,0.003357,0,0,0
473.962700,0.016327,0,0,0
473.962800,0.027161,0,0,0
473.962900,0.026550,0,0,0
473.963000,0.028229,0,0,0
473.963100,0.025482,0,0,0
473.963200,0.021973,0,0,0
473.963300,0.016479,0,0,0
473.963400,0.009003,0,0,0
473.963500,0.000916,0,0,0
473.963600,-0.004425,0,0,0
473.963700,-0.004120,0,0,0
473.963800,-0.004730,0,0,0
473.963900,-0.001526,0,0,0
473.964000,-0.008392,0,0,0
473.964100,-0.006714,0,0,0
473.964200,-0.004272,0,0,0
473.964300,0.001373,0,0,0
473.964400,0.005035,0,0,0
473.964500,0.014496,0,0,0
473.964600,0.013733,0,0,0
473.964700,0.016327,0,0,0
473.964800,0.021515,0,0,0
473.964900,0.031586,0,0,0
473.965000,0.037994,0,0,0
473.965100,0.046692,0,0,0
473.965200,0.044098,0,0,0
473.965300,0.028992,0,0,0
473.965400,0.016479,0,0,0
473.965500,-0.005646,0,0,0
473.965600,-0.017853,0,0,0
473.965700,-0.024109,0,0,0
473.965800,-0.031128,0,0,0
473.965900,-0.031891,0,0,0
473.966000,-0.018158,0,0,0
473.966100,-0.006256,0,0,0
473.966200,-0.001678,0,0,0
473.966300,0.005035,0,0,0
473.966400,0.004425,0,0,0
473.966500,0.002899,0,0,0
473.966600,0.005493,0,0,0
473.966700,0.005798,0,0,0
473.966800,0.009155,0,0,0
473.966900,0.007019,0,0,0
473.967000,0.007935,0,0,0
473.967100,0.005951,0,0,0
473.967200,0.005951,0,0,0
473.967300,0.009155,0,0,0
473.967400,0.008850,0,0,0
473.967500,0.013580,0,0,0
473.967600,0.023346,0,0,0
473.967700,0.018311,0,0,0
473.967800,0.019073,0,0,0
473.967900,0.016785,0,0,0
