time,value,signalMask,labelMask,finalLabel
153.853700,-0.066376,0,0,0
153.853800,-0.352783,0,0,0
153.853900,-0.616760,0,0,0
153.854000,-0.817261,0,0,0
153.854100,-0.975952,0,0,0
153.854200,-1.058350,0,0,0
153.854300,-1.079865,-1,0,-1
153.854400,-1.054535,-1,0,-1
153.854500,-0.986176,-1,0,-1
153.854600,-0.902100,-1,0,-1
153.854700,-0.787964,-1,0,-1
153.854800,-0.660706,-1,0,-1
153.854900,-0.536652,-1,0,-1
153.855000,-0.413818,-1,0,-1
153.855100,-0.291138,-1,0,-1
153.855200,-0.189209,-1,0,-1
153.855300,-0.102997,-1,0,-1
153.855400,-0.022125,-1,0,-1
153.855500,0.054932,-1,0,-1
153.855600,0.129395,-1,0,-1
153.855700,0.212250,-1,0,-1
153.855800,0.322723,-1,0,-1
153.855900,0.425720,-1,0,-1
153.856000,0.502167,-1,0,-1
153.856100,0.515900,-1,0,-1
153.856200,0.490417,-1,0,-1
153.856300,0.447693,-1,0,-1
153.856400,0.400391,-1,0,-1
153.856500,0.373535,-1,0,-1
153.856600,0.368347,-1,0,-1
153.856700,0.402374,-1,0,-1
153.856800,0.475616,-1,0,-1
153.856900,0.609283,-1,0,-1
153.857000,0.769043,-1,0,-1
153.857100,0.867004,-1,0,-1
153.857200,0.862427,-1,0,-1
153.857300,0.811768,-1,0,-1
153.857400,0.772095,-1,0,-1
153.857500,0.744934,-1,0,-1
153.857600,0.657654,-1,0,-1
153.857700,0.426636,-1,0,-1
153.857800,0.070648,-1,0,-1
153.857900,-0.328217,-1,0,-1
153.858000,-0.676270,-1,0,-1
153.858100,-1.008759,-1,0,-1
153.858200,-1.208191,-1,0,-1
153.858300,-1.495361,-1,0,-1
153.858400,-1.493835,-1,0,-1
153.858500,-1.409302,-1,0,-1
153.858600,-1.319733,-1,0,-1
153.858700,-1.245880,-1,0,-1
153.858800,-1.202545,-1,0,-1
153.858900,-1.029510,-1,0,-1
153.859000,-0.769501,-1,0,-1
153.859100,-0.483551,-1,0,-1
153.859200,-0.240021,-1,0,-1
153.859300,-0.051575,-1,0,-1
153.859400,0.084686,-1,0,-1
153.859500,0.161896,-1,0,-1
153.859600,0.197144,-1,0,-1
153.859700,0.199280,-1,0,-1
153.859800,0.174866,-1,0,-1
153.859900,0.128784,-1,0,-1
153.860000,0.071716,-1,0,-1
153.860100,0.018768,-1,0,-1
153.860200,-0.042572,-1,0,-1
153.860300,-0.099945,-1,0,-1
153.860400,-0.132294,-1,0,-1
153.860500,-0.155792,-1,0,-1
153.860600,-0.171051,-1,0,-1
153.860700,-0.184631,-1,0,-1
153.860800,-0.178223,-1,0,-1
153.860900,-0.155182,-1,0,-1
153.861000,-0.135651,-1,0,-1
153.861100,-0.095673,-1,0,-1
153.861200,-0.062256,-1,0,-1
153.861300,-0.044250,-1,0,-1
153.861400,-0.016785,-1,0,-1
153.861500,-0.007172,-1,0,-1
153.861600,0.006409,-1,0,-1
153.861700,0.009918,-1,0,-1
153.861800,0.008850,0,0,0
153.861900,0.008545,0,0,0
153.862000,0.009003,0,0,0
153.862100,0.010529,0,0,0
153.862200,0.015411,0,0,0
153.862300,0.024872,0,0,0
153.862400,0.021820,0,0,0
153.862500,0.024567,0,0,0
153.862600,0.022736,0,0,0
153.862700,0.020294,0,0,0
153.862800,0.020294,0,0,0
153.862900,0.018463,0,0,0
153.863000,0.023499,0,0,0
153.863100,0.024109,0,0,0
153.863200,0.019989,0,0,0
153.863300,0.021515,0,0,0
153.863400,0.019226,0,0,0
153.863500,0.025024,0,0,0
153.863600,0.025177,0,0,0
153.863700,0.028229,0,0,0
153.863800,0.022125,0,0,0
153.863900,0.021057,0,0,0
153.864000,0.017242,0,0,0
153.864100,0.018616,0,0,0
153.864200,0.028992,0,0,0
153.864300,0.025940,0,0,0
153.864400,0.021820,0,0,0
153.864500,0.018768,0,0,0
153.864600,0.018921,0,0,0
153.864700,0.021973,0,0,0
153.864800,0.017242,0,0,0
153.864900,0.016022,0,0,0
153.865000,0.012970,0,0,0
153.865100,0.007324,0,0,0
153.865200,0.005341,0,0,0
153.865300,0.004730,0,0,0
153.865400,0.009613,0,0,0
153.865500,0.010681,0,0,0
153.865600,0.006256,0,0,0
153.865700,-0.000153,0,0,0
153.865800,0.004730,0,0,0
153.865900,-0.002899,0,0,0
153.866000,-0.000458,0,0,0
153.866100,-0.000763,0,0,0
153.866200,-0.002441,0,0,0
153.866300,0.001526,0,0,0
153.866400,0.003204,0,0,0
153.866500,0.004272,0,0,0
153.866600,0.007629,0,0,0
153.866700,0.009918,0,0,0
153.866800,0.010986,0,0,0
153.866900,0.003510,0,0,0
153.867000,0.007324,0,0,0
153.867100,0.011597,0,0,0
153.867200,0.009613,-1,2,1
153.867300,0.014343,-1,2,1
153.867400,0.020142,-1,2,1
153.867500,0.041046,-1,2,1
153.867600,0.084991,-1,2,1
153.867700,0.161896,-1,2,1
153.867800,0.279694,-1,2,1
153.867900,0.452118,-1,2,1
153.868000,0.686646,-1,2,1
153.868100,0.955658,-1,2,1
153.868200,1.213531,-1,2,1
153.868300,1.400909,-1,2,1
153.868400,1.497040,-1,2,1
153.868500,1.512299,-1,2,1
153.868600,1.475220,-1,2,1
153.868700,1.385651,-1,2,1
153.868800,1.213837,-1,2,1
153.868900,0.935974,-1,2,1
153.869000,0.574951,-1,2,1
153.869100,0.192566,-1,2,1
153.869200,-0.172882,-1,2,1
153.869300,-0.541229,-1,2,1
153.869400,-0.890961,-1,2,1
153.869500,-1.154327,-1,2,1
153.869600,-1.537323,-1,2,1
153.869700,-1.685333,-1,2,1
153.869800,-1.712341,-1,2,1
153.869900,-1.656342,-1,2,1
153.870000,-1.542969,-1,2,1
153.870100,-1.390686,-1,2,1
153.870200,-1.207581,-1,2,1
153.870300,-0.968628,-1,2,1
153.870400,-0.717926,-1,2,1
153.870500,-0.489807,-1,2,1
153.870600,-0.314178,-1,2,1
153.870700,-0.187531,-1,2,1
153.870800,-0.106201,-1,2,1
153.870900,-0.050812,-1,2,1
153.871000,-0.031891,-1,2,1
153.871100,-0.021973,-1,2,1
153.871200,-0.016785,-1,2,1
153.871300,-0.013123,-1,2,1
153.871400,-0.013580,0,0,0
153.871500,-0.010529,0,0,0
153.871600,-0.014801,0,0,0
153.871700,-0.007019,0,0,0
153.871800,-0.004272,0,0,0
153.871900,-0.003204,0,0,0
153.872000,0.000153,0,0,0
153.872100,0.004272,0,0,0
153.872200,0.002136,-1,2,1
153.872300,0.007629,-1,2,1
153.872400,0.030212,-1,2,1
153.872500,0.066223,-1,2,1
153.872600,0.127258,-1,2,1
153.872700,0.218353,-1,2,1
153.872800,0.352936,-1,2,1
153.872900,0.501251,-1,2,1
153.873000,0.623169,-1,2,1
153.873100,0.709991,-1,2,1
153.873200,0.751038,-1,2,1
153.873300,0.755920,-1,2,1
153.873400,0.718384,-1,2,1
153.873500,0.623016,-1,2,1
153.873600,0.427856,-1,2,1
153.873700,0.186005,-1,2,1
153.873800,-0.077972,-1,2,1
153.873900,-0.329895,-1,2,1
153.874000,-0.543365,-1,2,1
153.874100,-0.682220,-1,2,1
153.874200,-0.752716,-1,2,1
153.874300,-0.768738,-1,2,1
153.874400,-0.752869,-1,2,1
153.874500,-0.707397,-1,2,1
153.874600,-0.622101,-1,2,1
153.874700,-0.501709,-1,2,1
153.874800,-0.347748,-1,2,1
153.874900,-0.216675,-1,2,1
153.875000,-0.119476,-1,2,1
153.875100,-0.059662,-1,2,1
153.875200,-0.023651,-1,2,1
153.875300,-0.012207,-1,2,1
153.875400,-0.009613,-1,2,1
153.875500,-0.011749,0,0,0
153.875600,-0.022278,0,0,0
153.875700,-0.028229,0,0,0
153.875800,-0.032196,0,0,0
153.875900,-0.040436,0,0,0
153.876000,-0.045471,-1,2,1
153.876100,-0.039368,-1,2,1
153.876200,-0.037537,-1,2,1
153.876300,-0.036621,-1,2,1
153.876400,-0.031891,-1,2,1
153.876500,-0.024414,-1,2,1
153.876600,-0.019684,-1,2,1
153.876700,-0.018311,-1,2,1
153.876800,-0.006256,-1,2,1
153.876900,0.001221,-1,2,1
153.877000,0.010071,-1,2,1
153.877100,0.039520,-1,2,1
153.877200,0.083923,-1,2,1
153.877300,0.159760,-1,2,1
153.877400,0.277710,-1,2,1
153.877500,0.447998,-1,2,1
153.877600,0.639343,-1,2,1
153.877700,0.835114,-1,2,1
153.877800,0.993042,-1,2,1
153.877900,1.083984,-1,2,1
153.878000,1.120911,-1,2,1
153.878100,1.105347,-1,2,1
153.878200,1.065063,-1,2,1
153.878300,0.956421,-1,2,1
153.878400,0.785828,-1,2,1
153.878500,0.543518,-1,2,1
153.878600,0.261383,-1,2,1
