time,value,signalMask,labelMask,finalLabel
199.165700,0.068817,0,0,0
199.165800,0.063629,0,0,0
199.165900,0.060883,0,0,0
199.166000,0.053406,0,0,0
199.166100,0.054474,0,0,0
199.166200,0.051575,0,0,0
199.166300,0.053406,0,0,0
199.166400,0.052490,0,0,0
199.166500,0.062866,0,0,0
199.166600,0.056458,0,0,0
199.166700,0.061951,0,0,0
199.166800,0.056915,0,0,0
199.166900,0.061798,0,0,0
199.167000,0.062103,0,0,0
199.167100,0.068512,0,0,0
199.167200,0.072021,0,0,0
199.167300,0.077057,0,0,0
199.167400,0.074768,0,0,0
199.167500,0.082397,0,0,0
199.167600,0.083618,0,0,0
199.167700,0.090332,0,0,0
199.167800,0.092773,0,0,0
199.167900,0.091858,-1,0,-1
199.168000,0.096893,-1,0,-1
199.168100,0.108795,-1,0,-1
199.168200,0.150452,-1,0,-1
199.168300,0.224915,-1,0,-1
199.168400,0.353546,-1,0,-1
199.168500,0.503540,-1,0,-1
199.168600,0.597992,-1,0,-1
199.168700,0.613861,-1,0,-1
199.168800,0.554199,-1,0,-1
199.168900,0.445099,-1,0,-1
199.169000,0.314331,-1,0,-1
199.169100,0.167847,-1,0,-1
199.169200,-0.009613,-1,0,-1
199.169300,-0.177002,-1,0,-1
199.169400,-0.314636,-1,0,-1
199.169500,-0.430450,-1,0,-1
199.169600,-0.505066,-1,0,-1
199.169700,-0.542603,-1,0,-1
199.169800,-0.514679,-1,0,-1
199.169900,-0.393524,-1,0,-1
199.170000,-0.233917,-1,0,-1
199.170100,-0.095367,-1,0,-1
199.170200,-0.003204,-1,0,-1
199.170300,0.045013,-1,0,-1
199.170400,0.061493,-1,0,-1
199.170500,0.077820,-1,0,-1
199.170600,0.076447,0,0,0
199.170700,0.082703,0,0,0
199.170800,0.080109,0,0,0
199.170900,0.083771,0,0,0
199.171000,0.080566,0,0,0
199.171100,0.080566,0,0,0
199.171200,0.080566,0,0,0
199.171300,0.080719,0,0,0
199.171400,0.074768,0,0,0
199.171500,0.068207,0,0,0
199.171600,0.065460,0,0,0
199.171700,0.056152,0,0,0
199.171800,0.059509,0,0,0
199.171900,0.056915,0,0,0
199.172000,0.061646,0,0,0
199.172100,0.060730,0,0,0
199.172200,0.063477,0,0,0
199.172300,0.070801,0,0,0
199.172400,0.080414,0,0,0
199.172500,0.085449,0,0,0
199.172600,0.085144,0,0,0
199.172700,0.085297,0,0,0
199.172800,0.083771,0,0,0
199.172900,0.085144,0,0,0
199.173000,0.081024,0,0,0
199.173100,0.082092,0,0,0
199.173200,0.082397,0,0,0
199.173300,0.080872,0,0,0
199.173400,0.078278,0,0,0
199.173500,0.077515,0,0,0
199.173600,0.072479,0,0,0
199.173700,0.070801,0,0,0
199.173800,0.068207,0,0,0
199.173900,0.068054,0,0,0
199.174000,0.074463,0,0,0
199.174100,0.077820,0,0,0
199.174200,0.077820,0,0,0
199.174300,0.077515,0,0,0
199.174400,0.081329,0,0,0
199.174500,0.075989,0,0,0
199.174600,0.073547,0,0,0
199.174700,0.066528,0,0,0
199.174800,0.059814,0,0,0
199.174900,0.053711,0,0,0
199.175000,0.059204,0,0,0
199.175100,0.058594,0,0,0
199.175200,0.065308,0,0,0
199.175300,0.061340,0,0,0
199.175400,0.058441,0,0,0
199.175500,0.055695,0,0,0
199.175600,0.054932,0,0,0
199.175700,0.058594,0,0,0
199.175800,0.054626,0,0,0
199.175900,0.053406,0,0,0
199.176000,0.053711,0,0,0
199.176100,0.055084,0,0,0
199.176200,0.052490,0,0,0
199.176300,0.059662,0,0,0
199.176400,0.058441,0,0,0
199.176500,0.062408,0,0,0
199.176600,0.068207,0,0,0
199.176700,0.063019,0,0,0
199.176800,0.068817,0,0,0
199.176900,0.066681,0,0,0
199.177000,0.065155,0,0,0
199.177100,0.063782,0,0,0
199.177200,0.056915,0,0,0
199.177300,0.053558,0,0,0
199.177400,0.054932,0,0,0
199.177500,0.053864,0,0,0
199.177600,0.054169,0,0,0
199.177700,0.060272,0,0,0
199.177800,0.063171,0,0,0
199.177900,0.059357,0,0,0
199.178000,0.054321,0,0,0
199.178100,0.055237,0,0,0
199.178200,0.065002,0,0,0
199.178300,0.067596,0,0,0
199.178400,0.072479,0,0,0
199.178500,0.074768,0,0,0
199.178600,0.076294,0,0,0
199.178700,0.072632,0,0,0
199.178800,0.073242,0,0,0
199.178900,0.063477,0,0,0
199.179000,0.069580,0,0,0
199.179100,0.063019,0,0,0
199.179200,0.061340,0,0,0
199.179300,0.061493,0,0,0
199.179400,0.055847,0,0,0
199.179500,0.053558,0,0,0
199.179600,0.053558,0,0,0
199.179700,0.055695,0,0,0
199.179800,0.057678,0,0,0
199.179900,0.056915,0,0,0
199.180000,0.054016,0,0,0
199.180100,0.068359,0,0,0
199.180200,0.066376,0,0,0
199.180300,0.073853,0,0,0
199.180400,0.065155,0,0,0
199.180500,0.070190,0,0,0
199.180600,0.071411,0,0,0
199.180700,0.069580,0,0,0
199.180800,0.067139,0,0,0
199.180900,0.059357,0,0,0
199.181000,0.061340,0,0,0
199.181100,0.068054,0,0,0
199.181200,0.069122,0,0,0
199.181300,0.064392,0,0,0
199.181400,0.059814,0,0,0
199.181500,0.061188,0,0,0
199.181600,0.054779,0,0,0
199.181700,0.046082,0,0,0
199.181800,0.044250,0,0,0
199.181900,0.037842,-1,2,1
199.182000,0.041504,-1,2,1
199.182100,0.043335,-1,2,1
199.182200,0.045624,-1,2,1
199.182300,0.048828,-1,2,1
199.182400,0.061493,-1,2,1
199.182500,0.083313,-1,2,1
199.182600,0.151978,-1,2,1
199.182700,0.280762,-1,2,1
199.182800,0.480347,-1,2,1
199.182900,0.756378,-1,2,1
199.183000,1.013794,-1,2,1
199.183100,1.081085,-1,2,1
199.183200,1.054077,-1,2,1
199.183300,1.023560,-1,2,1
199.183400,0.973816,-1,2,1
199.183500,0.809479,-1,2,1
199.183600,0.414734,-1,2,1
199.183700,-0.124207,-1,2,1
199.183800,-0.617981,-1,2,1
199.183900,-0.917664,-1,2,1
199.184000,-1.051483,-1,2,1
199.184100,-1.100769,-1,2,1
199.184200,-1.130829,-1,2,1
199.184300,-1.163177,-1,2,1
199.184400,-1.087952,-1,2,1
199.184500,-0.820465,-1,2,1
199.184600,-0.495605,-1,2,1
199.184700,-0.247650,-1,2,1
199.184800,-0.083923,-1,2,1
199.184900,0.017090,-1,2,1
199.185000,0.062714,-1,2,1
199.185100,0.072174,-1,2,1
199.185200,0.078125,-1,2,1
199.185300,0.078735,-1,2,1
199.185400,0.074005,0,0,0
199.185500,0.081635,0,0,0
199.185600,0.088806,0,0,0
199.185700,0.087433,0,0,0
199.185800,0.083313,0,0,0
199.185900,0.088196,0,0,0
199.186000,0.088196,0,0,0
199.186100,0.092163,0,0,0
199.186200,0.095215,0,0,0
199.186300,0.094910,0,0,0
199.186400,0.086823,0,0,0
199.186500,0.088959,0,0,0
199.186600,0.082092,0,0,0
199.186700,0.081024,0,0,0
199.186800,0.072937,0,0,0
199.186900,0.077057,0,0,0
199.187000,0.075684,0,0,0
199.187100,0.075989,0,0,0
199.187200,0.080566,0,0,0
199.187300,0.085144,0,0,0
199.187400,0.078430,0,0,0
199.187500,0.082550,0,0,0
199.187600,0.087585,0,0,0
199.187700,0.088348,0,0,0
199.187800,0.094757,0,0,0
199.187900,0.095215,0,0,0
199.188000,0.096130,0,0,0
199.188100,0.096436,-1,2,1
199.188200,0.105743,-1,2,1
199.188300,0.125885,-1,2,1
199.188400,0.172577,-1,2,1
199.188500,0.240631,-1,2,1
199.188600,0.330200,-1,2,1
199.188700,0.417175,-1,2,1
199.188800,0.482483,-1,2,1
199.188900,0.508881,-1,2,1
199.189000,0.489807,-1,2,1
199.189100,0.430908,-1,2,1
199.189200,0.335999,-1,2,1
199.189300,0.218506,-1,2,1
199.189400,0.087891,-1,2,1
199.189500,-0.040741,-1,2,1
199.189600,-0.160217,-1,2,1
199.189700,-0.261993,-1,2,1
199.189800,-0.316315,-1,2,1
199.189900,-0.318451,-1,2,1
199.190000,-0.214996,-1,2,1
199.190100,0.016022,-1,2,1
199.190200,0.382690,-1,2,1
199.190300,0.867157,-1,2,1
199.190400,1.371918,-1,2,1
199.190500,1.827698,-1,2,1
199.190600,2.278442,-1,2,1
199.190700,2.724915,-1,2,1
199.190800,3.019714,-1,2,1
199.190900,2.942963,-1,2,1
199.191000,2.526855,-1,2,1
199.191100,1.903381,-1,2,1
199.191200,1.063995,-1,2,1
199.191300,0.017700,-1,2,1
199.191400,-0.998688,-1,2,1
199.191500,-1.892700,-1,2,1
199.191600,-2.587738,-1,2,1
199.191700,-3.075256,-1,2,1
199.191800,-3.246460,-1,2,1
199.191900,-3.090668,-1,2,1
199.192000,-2.706604,-1,2,1
199.192100,-2.197571,-1,2,1
199.192200,-1.640930,-1,2,1
199.192300,-1.218109,-1,2,1
199.192400,-0.608826,-1,2,1
199.192500,-0.262604,-1,2,1
