time,value,signalMask,labelMask,finalLabel
417.431300,0.054932,0,0,0
417.431400,0.056610,0,0,0
417.431500,0.064850,0,0,0
417.431600,0.059357,0,0,0
417.431700,0.056305,0,0,0
417.431800,0.055237,0,0,0
417.431900,0.048981,0,0,0
417.432000,0.061188,0,0,0
417.432100,0.058136,0,0,0
417.432200,0.061493,0,0,0
417.432300,0.053406,0,0,0
417.432400,0.044250,0,0,0
417.432500,0.036316,0,0,0
417.432600,0.042572,0,0,0
417.432700,0.034027,0,0,0
417.432800,0.034943,0,0,0
417.432900,0.037384,0,0,0
417.433000,0.035706,0,0,0
417.433100,0.039520,0,0,0
417.433200,0.037231,0,0,0
417.433300,0.042725,0,0,0
417.433400,0.035858,-1,0,-1
417.433500,0.040131,-1,0,-1
417.433600,0.043182,-1,0,-1
417.433700,0.055237,-1,0,-1
417.433800,0.083160,-1,0,-1
417.433900,0.133057,-1,0,-1
417.434000,0.235596,-1,0,-1
417.434100,0.380859,-1,0,-1
417.434200,0.569763,-1,0,-1
417.434300,0.742340,-1,0,-1
417.434400,0.840759,-1,0,-1
417.434500,0.852203,-1,0,-1
417.434600,0.794220,-1,0,-1
417.434700,0.670471,-1,0,-1
417.434800,0.517731,-1,0,-1
417.434900,0.329895,-1,0,-1
417.435000,0.122223,-1,0,-1
417.435100,-0.075073,-1,0,-1
417.435200,-0.240173,-1,0,-1
417.435300,-0.362854,-1,0,-1
417.435400,-0.445862,-1,0,-1
417.435500,-0.493622,-1,0,-1
417.435600,-0.491791,-1,0,-1
417.435700,-0.437012,-1,0,-1
417.435800,-0.326691,-1,0,-1
417.435900,-0.222168,-1,0,-1
417.436000,-0.182953,-1,0,-1
417.436100,-0.206757,0,0,0
417.436200,-0.262451,0,0,0
417.436300,-0.327606,0,0,0
417.436400,-0.357056,-1,0,-1
417.436500,-0.344849,-1,0,-1
417.436600,-0.319519,-1,0,-1
417.436700,-0.291595,-1,0,-1
417.436800,-0.262909,-1,0,-1
417.436900,-0.196381,-1,0,-1
417.437000,-0.115814,-1,0,-1
417.437100,-0.027161,-1,0,-1
417.437200,0.042725,-1,0,-1
417.437300,0.084229,-1,0,-1
417.437400,0.103149,-1,0,-1
417.437500,0.103760,-1,0,-1
417.437600,0.078735,-1,0,-1
417.437700,0.055695,-1,0,-1
417.437800,0.030518,-1,0,-1
417.437900,0.004425,-1,0,-1
417.438000,-0.011597,-1,0,-1
417.438100,-0.007629,-1,0,-1
417.438200,-0.007172,-1,0,-1
417.438300,-0.003662,-1,0,-1
417.438400,0.008240,-1,0,-1
417.438500,0.019226,-1,0,-1
417.438600,0.040436,-1,0,-1
417.438700,0.056915,-1,0,-1
417.438800,0.077667,-1,0,-1
417.438900,0.085449,-1,0,-1
417.439000,0.089722,-1,0,-1
417.439100,0.092621,-1,0,-1
417.439200,0.093994,-1,0,-1
417.439300,0.095673,-1,0,-1
417.439400,0.094910,-1,0,-1
417.439500,0.091553,-1,0,-1
417.439600,0.085144,-1,0,-1
417.439700,0.074768,-1,0,-1
417.439800,0.072632,-1,0,-1
417.439900,0.061951,-1,0,-1
417.440000,0.065460,-1,0,-1
417.440100,0.060730,-1,0,-1
417.440200,0.058746,-1,0,-1
417.440300,0.058746,-1,0,-1
417.440400,0.058899,-1,0,-1
417.440500,0.060730,-1,0,-1
417.440600,0.060883,-1,0,-1
417.440700,0.062561,-1,0,-1
417.440800,0.065918,-1,0,-1
417.440900,0.066986,-1,0,-1
417.441000,0.063171,-1,0,-1
417.441100,0.059662,-1,0,-1
417.441200,0.063019,-1,0,-1
