time,value,signalMask,labelMask,finalLabel
410.672900,-1.246490,0,0,0
410.673000,-1.197968,0,0,0
410.673100,-0.818787,0,0,0
410.673200,-0.551910,0,0,0
410.673300,-0.344543,0,0,0
410.673400,-0.193329,0,0,0
410.673500,-0.091095,0,0,0
410.673600,-0.025787,0,0,0
410.673700,-0.002747,0,0,0
410.673800,0.009308,0,0,0
410.673900,0.016632,0,0,0
410.674000,0.013885,0,0,0
410.674100,0.008698,0,0,0
410.674200,0.006409,0,0,0
410.674300,0.003967,0,0,0
410.674400,0.003510,0,0,0
410.674500,-0.008240,0,0,0
410.674600,-0.007172,0,0,0
410.674700,-0.004120,0,0,0
410.674800,-0.002594,0,0,0
410.674900,0.000916,0,0,0
410.675000,-0.000763,0,0,0
410.675100,0.001373,0,0,0
410.675200,0.001678,0,0,0
410.675300,0.004120,0,0,0
410.675400,0.010223,0,0,0
410.675500,0.009308,0,0,0
410.675600,0.015259,0,0,0
410.675700,0.016327,0,0,0
410.675800,0.021973,0,0,0
410.675900,0.025024,0,0,0
410.676000,0.022736,-1,2,1
410.676100,0.032501,-1,2,1
410.676200,0.055237,-1,2,1
410.676300,0.111084,-1,2,1
410.676400,0.201721,-1,2,1
410.676500,0.350037,-1,2,1
410.676600,0.564575,-1,2,1
410.676700,0.820007,-1,2,1
410.676800,1.049500,-1,2,1
410.676900,1.184235,-1,2,1
410.677000,1.225281,-1,2,1
410.677100,1.214600,-1,2,1
410.677200,1.167450,-1,2,1
410.677300,1.034698,-1,2,1
410.677400,0.779419,-1,2,1
410.677500,0.429993,-1,2,1
410.677600,0.057983,-1,2,1
410.677700,-0.307617,-1,2,1
410.677800,-0.657501,-1,2,1
410.677900,-0.987549,-1,2,1
410.678000,-1.173706,-1,2,1
410.678100,-1.367798,-1,2,1
410.678200,-1.371460,-1,2,1
410.678300,-1.312714,-1,2,1
410.678400,-1.224976,-1,2,1
410.678500,-1.175232,-1,2,1
410.678600,-0.878754,-1,2,1
410.678700,-0.627136,-1,2,1
410.678800,-0.408630,-1,2,1
410.678900,-0.232697,-1,2,1
410.679000,-0.108337,-1,2,1
410.679100,-0.036774,-1,2,1
410.679200,0.001221,-1,2,1
410.679300,0.018311,-1,2,1
410.679400,0.021057,-1,2,1
410.679500,0.025330,-1,2,1
410.679600,0.020142,0,0,0
410.679700,0.015717,0,0,0
410.679800,0.012207,0,0,0
410.679900,0.003967,0,0,0
410.680000,0.001678,0,0,0
410.680100,-0.008240,0,0,0
410.680200,-0.008087,0,0,0
410.680300,-0.002747,0,0,0
410.680400,-0.007629,0,0,0
410.680500,-0.000458,0,0,0
410.680600,-0.002747,0,0,0
410.680700,-0.003052,0,0,0
410.680800,-0.007629,0,0,0
410.680900,-0.002747,0,0,0
410.681000,-0.001068,0,0,0
410.681100,-0.005341,0,0,0
410.681200,-0.001678,0,0,0
410.681300,-0.004425,0,0,0
410.681400,-0.004272,0,0,0
410.681500,0.001526,0,0,0
410.681600,0.002441,0,0,0
410.681700,0.003662,0,0,0
410.681800,0.005798,0,0,0
410.681900,0.005035,0,0,0
410.682000,0.005493,0,0,0
410.682100,0.010986,0,0,0
410.682200,0.011902,0,0,0
410.682300,0.016785,0,0,0
410.682400,0.014496,0,0,0
410.682500,0.009003,0,0,0
410.682600,0.009613,0,0,0
410.682700,0.010681,0,0,0
410.682800,0.002747,0,0,0
410.682900,-0.000610,0,0,0
410.683000,-0.002747,0,0,0
410.683100,-0.005341,0,0,0
410.683200,-0.006409,0,0,0
410.683300,-0.008240,0,0,0
410.683400,-0.004730,0,0,0
410.683500,-0.000610,0,0,0
410.683600,-0.000458,0,0,0
410.683700,0.002441,0,0,0
410.683800,0.001221,0,0,0
410.683900,-0.000458,0,0,0
410.684000,-0.002899,0,0,0
410.684100,-0.002289,0,0,0
410.684200,-0.004730,0,0,0
410.684300,-0.005188,0,0,0
410.684400,-0.013885,0,0,0
410.684500,-0.011902,0,0,0
410.684600,-0.013123,0,0,0
410.684700,-0.017853,0,0,0
410.684800,-0.018616,0,0,0
410.684900,-0.022888,0,0,0
410.685000,-0.014343,0,0,0
410.685100,-0.016327,0,0,0
410.685200,-0.016327,0,0,0
410.685300,-0.012207,0,0,0
410.685400,-0.012207,0,0,0
410.685500,-0.010681,0,0,0
410.685600,-0.000610,0,0,0
410.685700,0.004120,0,0,0
410.685800,-0.001678,0,0,0
410.685900,0.002441,0,0,0
410.686000,-0.003662,0,0,0
410.686100,-0.012360,0,0,0
410.686200,-0.009766,0,0,0
410.686300,-0.014038,0,0,0
410.686400,-0.013275,0,0,0
410.686500,-0.015259,0,0,0
410.686600,-0.014191,0,0,0
410.686700,-0.018616,0,0,0
410.686800,-0.019684,0,0,0
410.686900,-0.012054,0,0,0
410.687000,-0.017242,0,0,0
410.687100,-0.015411,0,0,0
410.687200,-0.012817,0,0,0
410.687300,-0.020752,0,0,0
410.687400,-0.016327,0,0,0
410.687500,-0.020142,0,0,0
410.687600,-0.022125,0,0,0
410.687700,-0.024261,0,0,0
410.687800,-0.025177,0,0,0
410.687900,-0.025635,0,0,0
410.688000,-0.024109,0,0,0
410.688100,-0.018463,0,0,0
410.688200,-0.017242,0,0,0
410.688300,-0.018311,0,0,0
410.688400,-0.009308,0,0,0
410.688500,-0.001373,0,0,0
410.688600,0.006409,0,0,0
410.688700,0.006409,0,0,0
410.688800,0.006866,0,0,0
410.688900,0.008087,0,0,0
410.689000,0.004120,0,0,0
410.689100,0.013580,0,0,0
410.689200,0.015259,0,0,0
410.689300,0.002289,0,0,0
410.689400,0.003204,0,0,0
410.689500,-0.010223,0,0,0
410.689600,-0.017395,0,0,0
410.689700,-0.026245,0,0,0
410.689800,-0.032806,0,0,0
410.689900,-0.032501,0,0,0
410.690000,-0.042114,0,0,0
410.690100,-0.044861,0,0,0
410.690200,-0.042267,0,0,0
410.690300,-0.045319,0,0,0
410.690400,-0.045166,0,0,0
410.690500,-0.043488,0,0,0
410.690600,-0.033722,0,0,0
410.690700,-0.028687,0,0,0
410.690800,-0.028229,-1,2,1
410.690900,-0.014954,-1,2,1
410.691000,-0.009155,-1,2,1
410.691100,0.004578,-1,2,1
410.691200,0.024719,-1,2,1
410.691300,0.084229,-1,2,1
410.691400,0.188599,-1,2,1
410.691500,0.351715,-1,2,1
410.691600,0.603485,-1,2,1
410.691700,0.928802,-1,2,1
410.691800,1.244049,-1,2,1
410.691900,1.460724,-1,2,1
410.692000,1.557312,-1,2,1
410.692100,1.609039,-1,2,1
410.692200,1.585846,-1,2,1
410.692300,1.412201,-1,2,1
410.692400,1.024475,-1,2,1
410.692500,0.478668,-1,2,1
410.692600,-0.087891,-1,2,1
410.692700,-0.647888,-1,2,1
410.692800,-1.138611,-1,2,1
410.692900,-1.636810,-1,2,1
410.693000,-1.832886,-1,2,1
410.693100,-1.873169,-1,2,1
410.693200,-1.824951,-1,2,1
410.693300,-1.707458,-1,2,1
410.693400,-1.506653,-1,2,1
410.693500,-1.211853,-1,2,1
410.693600,-0.834961,-1,2,1
410.693700,-0.517120,-1,2,1
410.693800,-0.284882,-1,2,1
410.693900,-0.135498,-1,2,1
410.694000,-0.046997,-1,2,1
410.694100,-0.000916,-1,2,1
410.694200,0.010071,-1,2,1
410.694300,0.017090,-1,2,1
410.694400,0.018768,-1,2,1
410.694500,0.013428,0,0,0
410.694600,0.006866,0,0,0
410.694700,-0.004272,0,0,0
410.694800,-0.008545,0,0,0
410.694900,-0.011444,0,0,0
410.695000,-0.012817,0,0,0
410.695100,-0.012360,0,0,0
410.695200,-0.007324,0,0,0
410.695300,-0.002136,0,0,0
410.695400,-0.003815,0,0,0
410.695500,0.005646,0,0,0
410.695600,0.013580,0,0,0
410.695700,0.008392,0,0,0
410.695800,0.010986,0,0,0
410.695900,0.005188,0,0,0
410.696000,0.005493,0,0,0
410.696100,0.003357,0,0,0
410.696200,0.001678,0,0,0
410.696300,-0.013123,0,0,0
410.696400,-0.011292,0,0,0
410.696500,-0.009003,0,0,0
410.696600,-0.004272,0,0,0
410.696700,-0.005798,-1,2,1
410.696800,0.001221,-1,2,1
410.696900,0.009460,-1,2,1
410.697000,0.029755,-1,2,1
410.697100,0.075531,-1,2,1
410.697200,0.142365,-1,2,1
410.697300,0.258331,-1,2,1
410.697400,0.406952,-1,2,1
410.697500,0.581818,-1,2,1
410.697600,0.751648,-1,2,1
410.697700,0.873260,-1,2,1
410.697800,0.944061,-1,2,1
410.697900,0.968170,-1,2,1
410.698000,0.929260,-1,2,1
410.698100,0.813904,-1,2,1
410.698200,0.625610,-1,2,1
410.698300,0.350800,-1,2,1
410.698400,0.044861,-1,2,1
410.698500,-0.255280,-1,2,1
410.698600,-0.540466,-1,2,1
410.698700,-0.763855,-1,2,1
410.698800,-0.929260,-1,2,1
410.698900,-1.019135,-1,2,1
410.699000,-1.045074,-1,2,1
410.699100,-1.023560,-1,2,1
410.699200,-0.959473,-1,2,1
410.699300,-0.838013,-1,2,1
410.699400,-0.681152,-1,2,1
410.699500,-0.504303,-1,2,1
410.699600,-0.340118,-1,2,1
410.699700,-0.210724,-1,2,1
410.699800,-0.114136,-1,2,1
410.699900,-0.057526,-1,2,1
410.700000,-0.018768,-1,2,1
410.700100,-0.003357,-1,2,1
410.700200,-0.000458,-1,2,1
410.700300,0.004883,-1,2,1
410.700400,-0.000458,0,0,0
410.700500,0.007324,0,0,0
410.700600,0.007782,0,0,0
410.700700,0.009308,0,0,0
410.700800,0.017242,0,0,0
410.700900,0.019379,0,0,0
410.701000,0.016174,0,0,0
410.701100,0.017395,0,0,0
410.701200,0.017548,0,0,0
410.701300,0.022278,0,0,0
410.701400,0.025635,0,0,0
410.701500,0.024719,0,0,0
410.701600,0.030518,0,0,0
410.701700,0.030823,0,0,0
410.701800,0.027008,0,0,0
410.701900,0.032959,0,0,0
410.702000,0.027771,0,0,0
410.702100,0.015717,0,0,0
410.702200,0.015259,0,0,0
410.702300,0.006256,0,0,0
410.702400,0.000916,0,0,0
410.702500,0.001526,-1,0,-1
410.702600,0.007629,-1,0,-1
410.702700,0.021362,-1,0,-1
410.702800,0.054474,-1,0,-1
410.702900,0.115509,-1,0,-1
410.703000,0.185394,-1,0,-1
410.703100,0.274811,-1,0,-1
410.703200,0.343018,-1,0,-1
410.703300,0.384521,-1,0,-1
410.703400,0.389404,-1,0,-1
410.703500,0.364990,-1,0,-1
410.703600,0.319519,-1,0,-1
410.703700,0.261383,-1,0,-1
410.703800,0.200195,-1,0,-1
410.703900,0.125275,-1,0,-1
410.704000,0.041046,-1,0,-1
410.704100,-0.061646,-1,0,-1
410.704200,-0.166473,-1,0,-1
410.704300,-0.261688,-1,0,-1
410.704400,-0.338287,-1,0,-1
410.704500,-0.401611,-1,0,-1
410.704600,-0.441742,-1,0,-1
410.704700,-0.460052,-1,0,-1
410.704800,-0.459595,-1,0,-1
410.704900,-0.432129,-1,0,-1
410.705000,-0.360260,-1,0,-1
410.705100,-0.283508,-1,0,-1
410.705200,-0.205383,-1,0,-1
410.705300,-0.131226,-1,0,-1
410.705400,-0.077820,-1,0,-1
410.705500,-0.040283,-1,0,-1
410.705600,-0.014038,-1,0,-1
410.705700,-0.008240,-1,0,-1
410.705800,-0.001678,-1,0,-1
410.705900,-0.002289,-1,0,-1
410.706000,0.008240,-1,0,-1
410.706100,0.038910,-1,0,-1
410.706200,0.068207,-1,0,-1
410.706300,0.108032,-1,0,-1
410.706400,0.153809,-1,0,-1
410.706500,0.197906,-1,0,-1
410.706600,0.239410,-1,0,-1
410.706700,0.274811,-1,0,-1
410.706800,0.283051,-1,0,-1
410.706900,0.287933,-1,0,-1
410.707000,0.270081,-1,0,-1
410.707100,0.246582,-1,0,-1
410.707200,0.224915,-1,0,-1
410.707300,0.200806,-1,0,-1
410.707400,0.181732,-1,0,-1
410.707500,0.175171,-1,0,-1
410.707600,0.168304,-1,0,-1
410.707700,0.142670,-1,0,-1
410.707800,0.098572,-1,0,-1
410.707900,0.041351,-1,0,-1
410.708000,-0.024109,-1,0,-1
410.708100,-0.097351,-1,0,-1
