time,value,signalMask,labelMask,finalLabel
392.240900,0.037994,0,0,0
392.241000,0.036926,0,0,0
392.241100,0.042877,0,0,0
392.241200,0.037994,0,0,0
392.241300,0.050201,0,0,0
392.241400,0.048981,0,0,0
392.241500,0.055847,0,0,0
392.241600,0.056915,0,0,0
392.241700,0.063477,0,0,0
392.241800,0.064087,0,0,0
392.241900,0.063171,0,0,0
392.242000,0.074158,0,0,0
392.242100,0.071259,0,0,0
392.242200,0.074921,0,0,0
392.242300,0.074310,0,0,0
392.242400,0.074768,0,0,0
392.242500,0.072174,0,0,0
392.242600,0.066528,0,0,0
392.242700,0.063782,0,0,0
392.242800,0.059662,0,0,0
392.242900,0.053711,0,0,0
392.243000,0.057220,0,0,0
392.243100,0.056915,0,0,0
392.243200,0.048370,0,0,0
392.243300,0.043945,0,0,0
392.243400,0.043488,0,0,0
392.243500,0.038605,0,0,0
392.243600,0.036316,0,0,0
392.243700,0.034027,0,0,0
392.243800,0.032654,0,0,0
392.243900,0.033112,0,0,0
392.244000,0.033112,0,0,0
392.244100,0.033264,0,0,0
392.244200,0.029755,0,0,0
392.244300,0.028076,0,0,0
392.244400,0.026703,0,0,0
392.244500,0.034790,0,0,0
392.244600,0.034332,0,0,0
392.244700,0.031586,0,0,0
392.244800,0.034180,0,0,0
392.244900,0.036316,0,0,0
392.245000,0.032959,0,0,0
392.245100,0.032806,0,0,0
392.245200,0.030365,0,0,0
392.245300,0.030823,0,0,0
392.245400,0.032654,0,0,0
392.245500,0.031891,0,0,0
392.245600,0.032501,0,0,0
392.245700,0.035553,0,0,0
392.245800,0.030518,0,0,0
392.245900,0.026855,0,0,0
392.246000,0.033569,0,0,0
392.246100,0.032043,0,0,0
392.246200,0.031738,0,0,0
392.246300,0.030518,0,0,0
392.246400,0.032806,0,0,0
392.246500,0.026093,0,0,0
392.246600,0.028229,0,0,0
392.246700,0.022888,0,0,0
392.246800,0.025482,0,0,0
392.246900,0.022736,0,0,0
392.247000,0.018921,0,0,0
392.247100,0.021515,0,0,0
392.247200,0.016327,0,0,0
392.247300,0.019989,0,0,0
392.247400,0.020905,0,0,0
392.247500,0.019531,0,0,0
392.247600,0.023041,0,0,0
392.247700,0.022278,0,0,0
392.247800,0.026550,0,0,0
392.247900,0.027313,0,0,0
392.248000,0.023041,0,0,0
392.248100,0.021515,0,0,0
392.248200,0.023193,0,0,0
392.248300,0.020447,0,0,0
392.248400,0.024261,0,0,0
392.248500,0.021210,0,0,0
392.248600,0.014954,0,0,0
392.248700,0.021057,0,0,0
392.248800,0.016937,0,0,0
392.248900,0.018616,0,0,0
392.249000,0.020905,0,0,0
392.249100,0.033569,0,0,0
392.249200,0.037231,0,0,0
392.249300,0.037537,0,0,0
392.249400,0.032501,0,0,0
392.249500,0.041504,0,0,0
392.249600,0.041809,0,0,0
392.249700,0.042419,0,0,0
392.249800,0.048981,0,0,0
392.249900,0.046997,0,0,0
392.250000,0.044556,0,0,0
392.250100,0.038605,0,0,0
392.250200,0.039825,0,0,0
392.250300,0.039520,0,0,0
392.250400,0.035553,0,0,0
