time,value,signalMask,labelMask,finalLabel
511.434500,-0.004578,0,0,0
511.434600,0.005188,0,0,0
511.434700,-0.001068,0,0,0
511.434800,-0.015106,0,0,0
511.434900,-0.039368,0,0,0
511.435000,-0.059814,0,0,0
511.435100,-0.060577,-1,2,1
511.435200,-0.058289,-1,2,1
511.435300,-0.043335,-1,2,1
511.435400,-0.030212,-1,2,1
511.435500,-0.022888,-1,2,1
511.435600,-0.016785,-1,2,1
511.435700,-0.010834,-1,2,1
511.435800,0.025787,-1,2,1
511.435900,0.125275,-1,2,1
511.436000,0.324097,-1,2,1
511.436100,0.626373,-1,2,1
511.436200,1.100159,-1,2,1
511.436300,1.393433,-1,2,1
511.436400,1.363525,-1,2,1
511.436500,1.138611,-1,2,1
511.436600,0.224915,-1,2,1
511.436700,-0.789490,-1,2,1
511.436800,-1.591949,-1,2,1
511.436900,-1.609497,-1,2,1
511.437000,-1.492920,-1,2,1
511.437100,-1.193542,-1,2,1
511.437200,-0.482483,-1,2,1
511.437300,-0.187683,-1,2,1
511.437400,-0.072327,-1,2,1
511.437500,-0.028992,-1,2,1
511.437600,-0.021362,-1,2,1
511.437700,-0.024261,0,0,0
511.437800,-0.026245,0,0,0
511.437900,-0.025482,0,0,0
511.438000,-0.027924,0,0,0
511.438100,-0.028381,0,0,0
511.438200,-0.033569,0,0,0
511.438300,-0.035553,0,0,0
511.438400,-0.029449,0,0,0
511.438500,-0.023651,0,0,0
511.438600,-0.025635,0,0,0
511.438700,-0.029755,0,0,0
511.438800,-0.027466,0,0,0
511.438900,-0.021973,0,0,0
511.439000,-0.025330,0,0,0
511.439100,-0.027161,0,0,0
511.439200,-0.030212,0,0,0
511.439300,-0.034485,0,0,0
511.439400,-0.038757,0,0,0
511.439500,-0.038605,0,0,0
511.439600,-0.039368,-1,0,-1
511.439700,-0.034027,-1,0,-1
511.439800,-0.031128,-1,0,-1
511.439900,-0.025024,-1,0,-1
511.440000,0.023041,-1,0,-1
511.440100,0.199432,-1,0,-1
511.440200,0.634766,-1,0,-1
511.440300,1.068268,-1,0,-1
511.440400,1.208344,-1,0,-1
511.440500,1.235352,-1,0,-1
511.440600,0.614471,-1,0,-1
511.440700,-0.298157,-1,0,-1
511.440800,-1.052246,-1,0,-1
511.440900,-1.184845,-1,0,-1
511.441000,-1.293030,-1,0,-1
511.441100,-1.168518,-1,0,-1
511.441200,-0.512390,-1,0,-1
511.441300,-0.155334,-1,0,-1
511.441400,0.167999,-1,0,-1
511.441500,0.581512,-1,0,-1
511.441600,0.928802,-1,0,-1
511.441700,1.007385,-1,0,-1
511.441800,0.667114,-1,0,-1
511.441900,-0.019379,-1,0,-1
511.442000,-0.688171,-1,0,-1
511.442100,-1.132202,-1,0,-1
511.442200,-1.197052,-1,0,-1
511.442300,-0.862122,-1,0,-1
511.442400,-0.355682,-1,0,-1
511.442500,-0.086975,-1,0,-1
511.442600,-0.002594,-1,0,-1
511.442700,-0.008545,0,0,0
511.442800,-0.040741,0,0,0
511.442900,-0.060577,0,0,0
511.443000,-0.064240,0,0,0
511.443100,-0.054016,0,0,0
511.443200,-0.022430,0,0,0
511.443300,0.014954,0,0,0
511.443400,0.035095,0,0,0
511.443500,0.042572,0,0,0
511.443600,0.007019,0,0,0
511.443700,-0.051727,0,0,0
511.443800,-0.082550,0,0,0
511.443900,-0.073395,0,0,0
511.444000,-0.053711,0,0,0
511.444100,-0.020599,0,0,0
511.444200,-0.007477,0,0,0
511.444300,-0.000916,0,0,0
511.444400,0.003967,0,0,0
511.444500,-0.001984,0,0,0
511.444600,-0.012054,0,0,0
511.444700,-0.025177,0,0,0
511.444800,-0.031738,0,0,0
511.444900,-0.037384,0,0,0
511.445000,-0.037079,0,0,0
511.445100,-0.030670,0,0,0
511.445200,-0.030823,0,0,0
511.445300,-0.023956,0,0,0
511.445400,-0.017242,0,0,0
511.445500,-0.018311,0,0,0
