time,value,signalMask,labelMask,finalLabel
366.589700,-0.019379,0,0,0
366.589800,-0.022888,0,0,0
366.589900,-0.024109,0,0,0
366.590000,-0.023193,0,0,0
366.590100,-0.018158,0,0,0
366.590200,-0.019379,0,0,0
366.590300,-0.007935,0,0,0
366.590400,-0.019989,0,0,0
366.590500,-0.015717,0,0,0
366.590600,-0.015564,0,0,0
366.590700,-0.018463,0,0,0
366.590800,-0.017395,0,0,0
366.590900,-0.006104,0,0,0
366.591000,-0.010223,0,0,0
366.591100,-0.014038,0,0,0
366.591200,-0.013733,0,0,0
366.591300,-0.017395,0,0,0
366.591400,-0.016785,0,0,0
366.591500,-0.017242,0,0,0
366.591600,-0.015259,0,0,0
366.591700,-0.017395,0,0,0
366.591800,-0.017395,0,0,0
366.591900,-0.015411,0,0,0
366.592000,-0.020294,0,0,0
366.592100,-0.018311,0,0,0
366.592200,-0.023193,0,0,0
366.592300,-0.022736,0,0,0
366.592400,-0.024719,0,0,0
366.592500,-0.019836,0,0,0
366.592600,-0.021667,0,0,0
366.592700,-0.019073,0,0,0
366.592800,-0.021973,0,0,0
366.592900,-0.024872,0,0,0
366.593000,-0.023956,0,0,0
366.593100,-0.021362,0,0,0
366.593200,-0.012360,0,0,0
366.593300,-0.011292,0,0,0
366.593400,-0.015106,0,0,0
366.593500,-0.014343,0,0,0
366.593600,-0.016937,0,0,0
366.593700,-0.013885,0,0,0
366.593800,-0.013580,0,0,0
366.593900,-0.005188,0,0,0
366.594000,-0.012360,0,0,0
366.594100,-0.005951,0,0,0
366.594200,-0.008087,0,0,0
366.594300,-0.006561,0,0,0
366.594400,-0.010681,0,0,0
366.594500,-0.014343,0,0,0
366.594600,-0.016327,0,0,0
366.594700,-0.013885,0,0,0
366.594800,-0.019989,0,0,0
366.594900,-0.011597,0,0,0
366.595000,-0.012360,0,0,0
366.595100,-0.009918,0,0,0
366.595200,-0.010376,0,0,0
366.595300,-0.010376,0,0,0
366.595400,-0.006256,0,0,0
366.595500,-0.008240,0,0,0
366.595600,-0.007324,0,0,0
366.595700,-0.006561,0,0,0
366.595800,-0.002594,0,0,0
366.595900,-0.008240,0,0,0
366.596000,-0.004730,0,0,0
366.596100,-0.005493,0,0,0
366.596200,-0.001831,0,0,0
366.596300,0.004730,0,0,0
366.596400,-0.006104,0,0,0
366.596500,-0.004120,0,0,0
366.596600,-0.009613,0,0,0
366.596700,-0.001678,0,0,0
366.596800,-0.001984,0,0,0
366.596900,-0.002441,0,0,0
366.597000,0.002136,0,0,0
366.597100,0.000916,0,0,0
366.597200,0.001984,0,0,0
366.597300,0.004120,0,0,0
366.597400,0.002594,0,0,0
366.597500,0.001373,0,0,0
366.597600,-0.000763,0,0,0
366.597700,-0.000458,0,0,0
366.597800,-0.001984,0,0,0
366.597900,-0.002136,0,0,0
366.598000,-0.000305,0,0,0
366.598100,-0.002594,0,0,0
366.598200,-0.001526,0,0,0
366.598300,-0.001068,0,0,0
366.598400,-0.005493,0,0,0
366.598500,0.000763,0,0,0
366.598600,-0.001984,0,0,0
366.598700,0.004730,0,0,0
366.598800,0.006256,0,0,0
366.598900,0.005951,0,0,0
366.599000,0.007172,0,0,0
366.599100,0.007935,0,0,0
366.599200,0.007782,0,0,0
366.599300,0.006714,0,0,0
366.599400,0.001831,0,0,0
366.599500,0.007019,0,0,0
366.599600,0.004883,0,0,0
366.599700,0.008545,0,0,0
366.599800,0.007782,0,0,0
366.599900,0.009003,0,0,0
366.600000,0.004730,0,0,0
366.600100,0.007935,0,0,0
366.600200,0.005341,0,0,0
366.600300,0.008087,0,0,0
366.600400,0.004120,0,0,0
366.600500,0.005341,0,0,0
366.600600,0.006561,0,0,0
366.600700,0.003204,0,0,0
366.600800,0.001984,0,0,0
366.600900,0.003510,0,0,0
366.601000,0.003204,0,0,0
366.601100,-0.001831,0,0,0
366.601200,0.000305,0,0,0
366.601300,0.001678,0,0,0
366.601400,0.005035,0,0,0
366.601500,-0.000916,0,0,0
366.601600,-0.002136,0,0,0
366.601700,0.000610,0,0,0
366.601800,-0.001373,0,0,0
366.601900,0.001068,0,0,0
366.602000,-0.001831,0,0,0
366.602100,-0.005188,0,0,0
366.602200,-0.001984,0,0,0
366.602300,0.000458,0,0,0
366.602400,-0.001984,0,0,0
366.602500,-0.004425,0,0,0
