time,value,signalMask,labelMask,finalLabel
367.204100,0.300598,0,0,0
367.204200,0.299377,0,0,0
367.204300,0.294952,0,0,0
367.204400,0.289459,0,0,0
367.204500,0.278015,0,0,0
367.204600,0.266724,0,0,0
367.204700,0.257721,0,0,0
367.204800,0.249023,0,0,0
367.204900,0.233459,0,0,0
367.205000,0.221710,0,0,0
367.205100,0.207825,0,0,0
367.205200,0.187531,0,0,0
367.205300,0.182190,0,0,0
367.205400,0.156860,0,0,0
367.205500,0.136261,0,0,0
367.205600,0.115509,0,0,0
367.205700,0.095520,0,0,0
367.205800,0.072632,0,0,0
367.205900,0.043793,0,0,0
367.206000,0.021973,0,0,0
367.206100,-0.001831,0,0,0
367.206200,-0.035095,0,0,0
367.206300,-0.053864,0,0,0
367.206400,-0.076294,0,0,0
367.206500,-0.100708,0,0,0
367.206600,-0.128632,0,0,0
367.206700,-0.151520,0,0,0
367.206800,-0.171509,0,0,0
367.206900,-0.194550,0,0,0
367.207000,-0.218658,0,0,0
367.207100,-0.234222,0,0,0
367.207200,-0.251160,0,0,0
367.207300,-0.276184,0,0,0
367.207400,-0.286255,0,0,0
367.207500,-0.302277,0,0,0
367.207600,-0.317688,0,0,0
367.207700,-0.332947,0,0,0
367.207800,-0.335999,0,0,0
367.207900,-0.345764,0,0,0
367.208000,-0.354309,0,0,0
367.208100,-0.359955,0,0,0
367.208200,-0.362396,0,0,0
367.208300,-0.369110,0,0,0
367.208400,-0.369568,0,0,0
367.208500,-0.375366,0,0,0
367.208600,-0.374756,0,0,0
367.208700,-0.370941,0,0,0
367.208800,-0.368195,0,0,0
367.208900,-0.364227,0,0,0
367.209000,-0.359650,0,0,0
367.209100,-0.351868,0,0,0
367.209200,-0.353394,0,0,0
367.209300,-0.347595,0,0,0
367.209400,-0.343475,0,0,0
367.209500,-0.341339,0,0,0
367.209600,-0.337524,0,0,0
367.209700,-0.336914,0,0,0
367.209800,-0.327301,0,0,0
367.209900,-0.325623,0,0,0
367.210000,-0.316925,0,0,0
367.210100,-0.311279,0,0,0
367.210200,-0.299225,0,0,0
367.210300,-0.298920,0,0,0
367.210400,-0.288544,0,0,0
367.210500,-0.285034,0,0,0
367.210600,-0.277100,0,0,0
367.210700,-0.261993,0,0,0
367.210800,-0.258484,0,0,0
367.210900,-0.247650,0,0,0
367.211000,-0.231323,0,0,0
367.211100,-0.222473,0,0,0
367.211200,-0.209961,0,0,0
367.211300,-0.194244,0,0,0
367.211400,-0.179749,0,0,0
367.211500,-0.164642,0,0,0
367.211600,-0.147705,0,0,0
367.211700,-0.133667,0,0,0
367.211800,-0.121613,0,0,0
367.211900,-0.108643,0,0,0
367.212000,-0.090790,0,0,0
367.212100,-0.069885,0,0,0
367.212200,-0.054321,0,0,0
367.212300,-0.041504,0,0,0
367.212400,-0.027313,0,0,0
367.212500,-0.017242,0,0,0
367.212600,0.000000,0,0,0
367.212700,0.015411,0,0,0
367.212800,0.022888,0,0,0
367.212900,0.034790,0,0,0
367.213000,0.048523,0,0,0
367.213100,0.052948,0,0,0
367.213200,0.069885,0,0,0
367.213300,0.068817,0,0,0
367.213400,0.075989,0,0,0
367.213500,0.086823,0,0,0
367.213600,0.090332,0,0,0
367.213700,0.096741,0,0,0
367.213800,0.100098,0,0,0
367.213900,0.104675,0,0,0
367.214000,0.110474,0,0,0
367.214100,0.102997,0,0,0
367.214200,0.115356,0,0,0
367.214300,0.114899,0,0,0
367.214400,0.115051,0,0,0
367.214500,0.117493,0,0,0
367.214600,0.117798,0,0,0
367.214700,0.119019,0,0,0
367.214800,0.121613,0,0,0
367.214900,0.125580,0,0,0
367.215000,0.126038,0,0,0
367.215100,0.121918,0,0,0
367.215200,0.121307,0,0,0
367.215300,0.123444,0,0,0
367.215400,0.122986,0,0,0
367.215500,0.119934,0,0,0
367.215600,0.121460,0,0,0
367.215700,0.121002,0,0,0
367.215800,0.116425,0,0,0
367.215900,0.120544,0,0,0
367.216000,0.120544,0,0,0
367.216100,0.119019,0,0,0
367.216200,0.124512,0,0,0
367.216300,0.121460,0,0,0
367.216400,0.114441,0,0,0
367.216500,0.113220,0,0,0
367.216600,0.108185,0,0,0
367.216700,0.105438,0,0,0
367.216800,0.109406,0,0,0
367.216900,0.103149,0,0,0
367.217000,0.108490,0,0,0
367.217100,0.101318,0,0,0
367.217200,0.099487,0,0,0
367.217300,0.099182,0,0,0
