euclid_distance,vertical_margin_diff,peakdiffProp,left_slope,mid_slope,right_slope,left_ellipse_prop,right_ellipse_prop,standard_deviation
0.9404011517565256,0.027465,0.958295519237245,0.33853213088209355,-0.2991828265523706,2.4469522591940334,0.09420788556797234,0.20763656162873967,0.35776974537694156
0.6804165124510134,0.023804000000000002,0.9367774815960664,0.950659890480131,-0.747564924738438,1.9199921148828403,0.5085039743738702,0.5326165877546506,0.08757560534306856
1.0929509718560115,0.392609,0.8407301833522399,0.621086614385446,-0.10787107328532858,2.05318970390091,0.09869722113430313,0.2992424986499837,0.5068443737136016
1.7000049924632572,0.00412,1.1035713943747534,0.6245617691450613,-0.1207908369693892,2.3507480225139403,0.2182054828586415,0.2602895541243787,0.4231709849457123
1.8379409639836095,1.0897830000000002,0.5797957817543724,0.2800803631306491,-0.10124573599675175,2.6582443332149928,0.2801423746727389,0.326387846416546,0.61135261315251
0.6405316482922604,0.026092,0.7514608994058951,0.6880439561462515,-0.4768844174837248,2.0738846524206482,0.40204648933954534,0.651792939924326,0.16614959108996544
0.6811210170329499,0.039062,0.80052693714187,0.5598972604199852,-0.44732967352357494,2.268307272388102,0.0876080361083671,0.34639119505777516,0.19602265888373255
0.9401525737714065,0.016937,0.5669192302281898,0.41164026989099045,-0.4579386106725085,2.321249967345803,0.09756944913555067,0.34632444185469713,0.33552200382336456
0.8618411994242327,0.056305,0.929361001364083,0.2923456585953466,-0.2850798414273738,2.533356909979055,0.23762723189366036,0.6546543218413922,0.29511583127084146
1.1364596838256076,0.192719,1.8470831018858098,0.6614312382345935,0.24942892858344085,2.1320810209652343,0.34371378185500956,0.20447263512124073,0.4892751930720221
0.7600931900786903,0.011902,0.8472392664453429,0.5378125007189114,-0.29423391815649735,2.3257024704923173,0.1926480676295864,0.27518785653937866,0.2480406340375083
0.7400098287158083,0.003813999999999998,0.8012183800187674,0.5100456514395928,-0.41732871556350887,2.14242557192117,0.21440127737219933,0.6850252875219784,0.21827129126702385
1.3610303048440915,0.05294800000000001,0.9798985068883863,0.42822967126684486,-0.05260615059026129,2.709680726009077,0.36749247384201245,0.352579637856957,0.9322697402905115
0.5253912402476845,0.075073,2.3879922596484215,0.17744347881492592,-0.11979469840938328,2.4144886647039154,0.12286766073181168,0.32635347615731697,0.5521670956724536
0.9370432962510323,0.719757,0.5183041206082761,0.15604670756490988,-0.17070971486138298,2.78199854251352,0.32325693981970666,0.23271963619675515,0.3329963365104203
1.1203146444191472,0.02655,0.5961984857139385,0.556185386502292,-0.5743869065813385,2.1826369195638065,0.05347205035246517,0.41107883351215607,0.30482613037668155
1.340284579454677,0.027617999999999997,0.8775650335070272,0.2683331182152296,-0.07483443680798321,2.755523796176252,0.07624066880049317,0.16436540593599408,0.579836030139285
0.6809609111902093,0.036163,0.8082806712946438,0.6027661939755081,-0.36227571647773954,2.2203678723453124,0.2313829466696774,0.6513352138961925,0.19576691379383407
1.040005417990214,0.0033570000000000006,1.107863130504064,0.19752389658582611,-0.1358752026258287,2.6825516782386294,0.006315780820922861,0.6266100485472952,0.7293417137059878
1.1403198814648456,0.027007999999999997,0.8767525352668176,0.7595390696942567,-0.17104067374589002,2.310450359016711,0.20545896708735054,0.3193757818692869,0.40655383209990387
0.6208593107266734,0.032653999999999996,0.7526492274630405,0.7148665898646878,-0.5266066026602194,2.029778167347997,0.4949021818255916,0.6896422257089919,0.11703293493391548
1.2200610684916555,0.012207,0.9385063939039618,0.2825965035210773,-0.16810737073458928,2.6118603979152835,0.018363497258981388,0.404368707131678,0.4089137084338082
2.0200611436511027,0.015717,0.9165319932572505,0.20223737277955775,-0.06307963929336857,2.8701729910253877,0.2039858155673956,0.3528678117876001,0.6209178646244031
0.7401767344871089,0.016174,1.1065842038756466,0.853863273602764,-0.8728661644174804,1.8749463448114927,0.5318208126448509,0.7622388372695852,0.08959548251761969
0.6400590893105105,0.008697,0.6989719925583278,0.9842813498918865,-0.7471600392781278,1.8833381177878683,0.5506859784794231,0.7137173174917398,0.09396158362931395
1.6094530089754095,1.21109,1.4454979530448682,0.7189685254718834,0.22103462756688666,-2.8519804616465536,0.3521647486893224,0.4148856911653557,0.5230598081621808
1.1067721719378383,0.930024,0.9825052651180257,0.1857944825581675,-0.07747095155865284,2.9682589491771934,0.3968045106801641,0.20445982318601544,0.7920278737326398
0.3459605164986317,0.249176,1.226867233703236,1.2366850470641717,-0.5912715341183065,1.5858120757326752,0.8834522422556338,0.8699258478168985,0.10674345119321865
1.221922212804072,0.068512,0.9275909661878202,0.27926751258521787,-0.10686035730085416,2.76915462026686,0.04800686922957347,0.33145361304926935,0.46282774155007456
0.5202020053786798,0.24292000000000002,1.1584356376351044,0.6196997164591793,-0.5596745967132616,1.5833618713328783,0.2746143184350428,0.6127581769573657,0.16591671848994669
1.4835584406635285,0.102692,1.0144563215457805,0.37372639457589674,-0.05012428091685625,2.737361465076841,0.48113893731394247,0.49164786794808385,1.0817156336623082
1.9006834116246187,0.050964999999999996,1.20224192307331,0.1736393538192803,-0.10048505013912197,2.8276865258457176,0.19206859214848826,0.03942650201659444,0.6269211251201844
1.2723080538674587,0.176544,1.043748455474334,0.23305773315269043,-0.12497342365777885,2.5121645155241494,0.04251676528700152,0.8032743135185176,0.5842423806851773
0.7009414040103494,0.036315999999999994,0.948423022766649,0.3103318371248194,-0.3427856003423683,2.549585507122598,0.18219725824204125,0.6209977563071368,0.3137904956211336
1.5401983892992486,0.024720000000000006,1.3811514780640728,0.627458423236441,-0.17061188750990736,2.3123016543815784,1.3749089081171895,0.6943730350110952,0.6141139725098519
0.6602212266354363,0.01709,1.1647965204391828,0.5041087932922322,-0.339736533017438,2.3318448608174474,0.15683954493481098,0.6188604034191609,0.22364654304445894
0.7400069361945197,0.0032039999999999985,1.1237153645774685,1.148533918594523,-0.7802498516322358,2.0573519486924057,0.3708638174687071,0.7435568364072266,0.0913381493171015
0.6602624898144677,0.018615999999999997,1.2808935361216731,0.9256739205526031,-0.5733283794067695,2.0262987811435185,0.2768498695871521,0.6904256621587771,0.10253651375909646
0.7815845862963265,0.049744,1.0162260126636122,0.330898766445756,-0.2223024438245376,2.6013760337391836,0.1446389860074619,0.5585408098043474,0.3748491071051757
1.6800808285317703,0.01648000000000001,0.9582278568095549,0.2769601473131632,-0.02906615732526394,2.8527695571252014,0.5921960541567907,0.13471968654967523,1.6894224674658314
2.560202449498086,0.032196,1.0060033934178483,0.8620267369819323,-0.07271425282043448,2.290479031396187,0.39637077318363717,0.347235599873807,0.6124878074484635
2.160144960558203,0.025025,0.9846757934320514,0.30267710250127877,-0.10613139877627793,2.7344362441116545,0.038411051360001676,0.7471308667865022,0.5217039511267694
4.260051293003993,0.020904999999999993,0.9828637525747586,0.12473319831884715,-0.07295199765884836,2.9605061220973434,0.293837401194879,0.5083574514816808,0.6732440171142341
1.7202192828694833,0.027466000000000004,0.8711381159676297,0.8948422189575784,-0.11161312307019249,2.360739240053426,0.48394710755236336,0.6173026730002131,0.5002899213581431
1.141765882100617,0.063477,1.443907593784415,1.1202708415696343,-0.3496817248196474,2.0588490753745203,0.5324243487377911,0.38118364871267857,0.18296735831489852
5.080159714033506,0.040283,0.9613149306042893,1.1941412044922928,-0.04532432007917107,2.010130229196148,0.6732912421527516,0.6762933201567622,0.5814499222899312
2.7601204628365403,0.02578699999999999,1.1243555311514568,1.0724658342083366,-0.12972775694761143,2.0714276790850716,0.6347167576868262,0.6922630435045887,0.39153073363694035
1.8215984119547317,0.076294,1.0397184206568642,1.0379793255415484,-0.12413489327999695,2.2061610689841027,0.10679843652654603,0.38912297610953356,0.5150046425924144
0.6371399407508527,0.14679,2.1205141486387697,0.4235537842752325,-0.29702346406028585,1.9507903543044172,0.3040758216311644,0.2831080209619819,0.27521080325464936
1.5200430800263525,0.011443999999999996,1.1311808796694724,0.7104958448185148,-0.0752585375924973,2.431132544641883,0.42837058512517207,0.2329144628459891,0.5364682154245158
1.0822587090086178,0.069885,0.9039812313956412,0.44043528298036033,-0.07794113532893016,2.739789623676941,1.4060288142977766,0.32086413671289715,0.9312278596516218
1.9011431252601683,0.065918,1.0245158465835464,0.768156166245466,-0.06919927338212756,2.4113241273133013,1.2545894673375602,0.5570325271319108,0.6083027438884298
6.273282492327601,0.815888,0.9633190545543963,1.3207473357194026,-0.056021554660762814,2.0647818800253614,0.06087158490159713,0.7069134114932043,0.4113374098310914
0.980456234948302,0.029907000000000003,1.7511589628980866,1.3235998930919453,-0.688797397491639,1.835706144918605,0.6709895601301683,0.5619597879615117,0.10572903950963708
